"Id","LotFrontage","LotArea","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","Age","SinceReMod","LogSalePrice"
1132,63,10712,0,212,0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,0,0,0,28,0,0,0,0,0,16,15,11.4457167152768
1133,90,9900,0,0,0,1008,1008,1178,1032,0,2210,0,0,2,0,5,1,8,0,1,205,0,48,0,0,0,0,0,127,57,11.6741936125664
1134,80,9828,0,584,0,544,1128,1142,878,0,2020,0,0,2,1,3,1,8,1,2,466,0,155,0,0,0,0,0,14,14,12.3863086958331
1135,57,8773,0,0,0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,2,460,100,38,0,0,0,0,0,10,10,12.0376539939052
1136,60,6180,0,0,0,960,960,986,0,0,986,0,0,1,0,2,1,5,1,1,180,0,128,0,0,0,0,0,81,57,11.5327280922664
1137,80,9600,0,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,1,288,0,0,96,0,0,0,0,58,58,11.6868787720937
1138,54,6342,0,0,0,780,780,780,240,0,1020,0,0,1,0,2,1,6,0,0,0,0,0,176,0,0,0,0,135,14,11.4510500612521
1140,98,8731,0,645,0,270,915,1167,0,0,1167,0,0,1,0,3,1,6,1,2,495,0,0,216,0,126,0,0,87,57,11.8775685785581
1141,60,7350,0,852,0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,2,840,0,0,0,0,0,0,0,57,57,11.8422292121128
1143,77,9965,340,1150,0,316,1466,1466,1362,0,2828,1,0,3,0,4,1,11,1,3,1052,125,144,0,0,0,0,0,1,0,12.9595385187621
1145,60,12180,0,348,0,324,672,672,252,0,924,1,0,1,0,2,1,5,0,1,280,0,0,0,0,0,0,0,69,60,11.289781913656
1146,52,6240,0,0,0,1042,1042,1042,534,0,1576,0,0,1,0,3,1,8,1,1,225,0,0,0,0,0,0,0,78,56,11.9117015849276
1148,75,12000,0,275,0,429,704,860,704,0,1564,0,0,1,1,3,1,7,1,1,234,0,0,0,0,0,0,0,68,59,12.0696800206246
1150,50,9000,0,624,0,26,650,832,650,0,1482,0,1,1,0,3,1,7,0,2,324,0,0,0,0,0,0,0,89,21,11.870599909242
1151,57,8280,0,0,0,932,932,932,0,0,932,0,0,1,0,2,1,4,1,1,306,0,0,214,0,0,0,0,57,57,11.7280368445872
1152,134,17755,132,176,0,1290,1466,1466,0,0,1466,0,0,1,1,3,1,6,2,2,528,0,140,0,0,100,0,0,47,47,11.9177236840907
1153,90,14115,0,296,547,230,1073,1811,0,0,1811,0,0,1,0,2,1,6,1,2,470,0,0,280,0,0,0,0,50,2,12.3458345879053
1156,90,10768,0,1157,0,280,1437,1437,0,0,1437,1,0,2,0,3,1,6,1,2,528,0,21,0,0,180,0,0,31,3,12.2922503417712
1157,85,9350,0,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,2,502,0,92,0,96,0,0,0,43,9,12.1001564199386
1158,34,5001,166,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2,626,172,62,0,0,0,0,0,2,1,12.3458345879053
1159,92,11932,186,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,3,830,0,24,0,0,0,0,0,1,0,12.3678853256926
1160,76,9120,270,442,0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,2,540,0,69,0,0,0,0,0,34,34,12.1281111040605
1161,24,2280,0,311,0,544,855,855,601,0,1456,0,0,2,1,3,1,7,1,2,440,26,0,0,0,0,0,0,32,32,11.8913619006905
1163,109,8724,0,492,0,402,894,894,0,0,894,0,0,1,0,3,1,5,1,2,450,0,0,0,0,0,0,0,39,39,11.7675676833438
1164,60,12900,0,1198,0,0,1198,1258,0,0,1258,2,0,0,2,0,2,6,0,2,400,120,0,0,0,0,0,0,39,39,11.5987269436613
1166,79,9541,268,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,1,7,0,2,644,0,114,0,0,0,0,0,0,0,12.359523080243
1167,64,10475,72,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,3,776,160,33,0,0,0,0,0,2,2,12.410441041518
1168,58,10852,0,786,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2,472,0,38,0,0,0,0,0,6,6,12.0610468734799
1169,120,13728,0,626,0,501,1127,1236,872,0,2108,0,0,2,0,4,1,7,2,2,540,0,0,0,0,90,0,0,73,22,12.3673407931263
1170,118,35760,1378,1387,0,543,1930,1831,1796,0,3627,1,0,3,1,4,1,10,1,3,807,361,76,0,0,0,0,0,11,10,13.3455069287185
1171,76,9880,0,522,0,574,1096,1118,0,0,1118,1,0,1,0,3,1,6,1,1,358,203,0,0,0,0,576,0,31,31,12.0494188354848
1172,76,9120,0,662,0,599,1261,1261,0,0,1261,1,0,1,0,3,1,6,1,2,433,0,0,0,0,288,0,1400,50,50,12.0015054797889
1173,35,4017,0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2,625,0,54,0,0,0,0,0,2,1,12.0546681913709
1174,138,18030,0,152,469,977,1598,1636,971,479,3086,0,0,3,0,3,1,12,1,0,0,122,0,0,0,0,0,0,61,13,12.2085695257288
1175,80,16560,0,503,0,449,952,1170,1175,0,2345,0,0,2,1,4,1,9,1,2,360,0,0,0,0,0,0,0,74,56,12.3842188309136
1176,85,10678,337,700,0,983,1683,2129,743,0,2872,0,0,2,1,4,1,9,1,2,541,0,33,0,0,0,0,0,15,7,12.5602444592508
1177,37,6951,0,658,0,218,876,923,0,0,923,1,0,1,0,3,1,5,0,1,264,362,0,0,0,0,0,0,24,23,11.6910716503537
1179,54,7681,0,0,0,731,731,820,523,0,1343,0,0,1,1,3,1,7,1,1,186,192,0,102,0,0,0,0,88,59,11.950535026405
1180,77,8335,0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,0,0,0,36,190,0,0,0,0,52,52,11.4403547721354
1182,64,5587,186,1480,0,120,1600,1652,0,0,1652,1,1,2,0,2,1,5,1,2,482,162,53,0,153,0,0,0,0,0,12.8802918162046
1183,160,15623,0,2096,0,300,2396,2411,2065,0,4476,1,0,3,1,4,1,10,2,3,813,171,78,0,0,0,555,0,11,11,13.5211394973617
1184,60,10800,0,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,2,720,229,0,0,0,0,0,0,86,56,11.6952470217642
1185,50,35133,226,1159,0,413,1572,1572,0,0,1572,1,0,1,1,3,1,5,2,3,995,0,263,0,0,263,0,0,44,44,12.1372583295298
1186,60,9738,0,392,0,392,784,949,272,0,1221,1,0,1,0,4,1,7,0,1,392,0,0,236,0,0,0,0,82,56,11.5607627943844
1187,107,10615,0,440,0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,2,420,0,74,0,0,0,0,0,109,39,11.4616321705827
1188,89,12461,0,1456,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,3,757,0,114,192,0,0,0,0,12,11,12.4760997827432
1189,68,8935,95,0,0,831,831,831,829,0,1660,0,0,2,1,3,1,7,0,2,493,144,68,0,0,0,0,0,7,7,12.1807548375459
1190,60,7500,0,0,0,994,994,1028,776,0,1804,0,0,2,1,3,1,7,1,2,442,140,60,0,0,0,0,0,11,11,12.1495022940418
1192,24,2645,456,0,0,776,776,764,677,0,1441,0,0,2,1,2,1,5,0,2,492,206,0,0,0,0,0,0,8,7,12.0668105781967
1193,60,9600,0,0,0,702,702,842,630,0,1472,0,0,1,0,3,1,6,0,1,250,0,0,84,0,0,0,0,82,13,11.7360690162844
1195,80,9364,143,371,0,292,663,663,689,0,1352,0,0,1,1,4,1,7,0,1,299,379,36,0,0,0,0,0,41,41,11.9703503120091
1196,51,8029,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2,400,100,24,0,0,0,0,0,3,3,12.0782392740203
1197,58,14054,0,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,3,660,100,17,0,0,0,0,0,0,0,12.2977854534534
1198,65,8850,0,0,0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,1,225,0,0,330,0,0,0,0,90,56,11.8775685785581
1199,70,9100,0,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2,573,356,0,0,0,0,0,0,8,8,12.0895388292742
1200,75,11235,51,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,2,459,0,82,0,0,0,0,0,43,27,11.9049675527463
1201,71,9353,0,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,36,36,11.6617764117026
1202,80,10400,0,0,0,866,866,866,913,0,1779,0,0,2,1,3,1,6,0,2,546,198,36,0,0,0,0,0,11,11,12.1955171315907
1203,50,6000,0,0,0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,1,216,0,0,208,0,0,0,0,84,12,11.6699292137799
1204,75,9750,171,0,0,1630,1630,1630,0,0,1630,0,0,2,0,3,1,6,1,2,451,74,234,0,0,0,0,0,9,8,12.2690474446916
1205,78,10140,0,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,2,495,0,88,0,0,0,0,0,31,31,11.9414558460094
1206,90,14684,234,485,177,1496,2158,2196,0,0,2196,0,0,2,0,3,1,7,1,3,701,84,70,0,0,0,0,0,19,18,12.5131896306206
1208,70,9135,120,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,2,544,192,23,0,0,0,0,0,3,3,12.2060726455302
1209,70,7763,0,504,108,319,931,1283,0,0,1283,1,0,1,0,3,1,6,0,2,506,0,0,0,0,0,0,0,46,28,11.8493977015914
1210,85,10182,420,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,2,500,322,50,0,0,0,0,0,0,0,12.5776362019627
1211,70,11218,0,0,0,1055,1055,1055,790,0,1845,0,0,2,1,3,1,8,1,2,462,635,104,0,0,0,0,400,18,18,12.1495022940418
1212,152,12134,0,427,0,132,559,1080,672,0,1752,0,0,2,0,4,1,8,0,2,492,325,12,0,0,0,0,0,22,5,12.0076217068063
1213,50,9340,0,344,0,328,672,672,0,0,672,1,0,1,0,2,1,4,0,1,234,0,113,0,0,0,0,0,68,59,11.6351430976945
1215,69,10205,0,784,0,141,925,999,0,0,999,1,0,1,0,3,1,6,0,1,300,150,72,0,0,0,0,0,44,44,11.809319478024
1216,99,7094,0,180,374,340,894,894,0,0,894,0,0,1,0,3,1,5,0,1,384,0,0,0,0,0,0,0,41,41,11.7360690162844
1217,68,8930,0,0,0,0,0,1318,584,0,1902,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,32,32,11.6262541502772
1218,72,8640,72,936,0,364,1300,1314,0,0,1314,1,0,2,0,3,1,6,0,2,552,135,112,0,0,0,0,0,0,0,12.343466568969
1219,52,6240,0,0,0,0,0,672,240,0,912,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,59,56,11.2960124634067
1220,21,1680,236,0,0,672,672,672,546,0,1218,0,0,1,1,3,1,7,0,0,0,201,0,0,0,0,0,0,35,35,11.4240942512636
1221,66,7800,0,312,600,0,912,912,0,0,912,0,0,1,0,2,1,5,0,1,288,0,0,0,0,0,0,0,42,42,11.6526874073454
1222,55,8250,0,250,492,210,952,1211,0,0,1211,0,0,1,0,3,1,5,1,1,322,0,63,0,0,0,0,0,40,40,11.805595078933
1223,78,10496,320,196,0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,1,315,0,0,0,0,0,0,0,58,57,11.870599909242
1224,89,10680,44,756,0,1380,2136,2136,0,0,2136,0,0,2,0,4,1,7,0,2,528,0,30,0,0,0,0,0,55,55,11.8342840637814
1225,60,15384,0,724,0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,2,388,100,75,0,0,0,0,0,4,3,12.1226910365911
1226,65,10482,63,507,0,81,588,1138,0,0,1138,0,1,1,0,3,1,6,0,1,264,224,0,0,0,0,0,0,49,49,11.8844890214027
1227,86,14598,74,0,0,894,894,894,1039,0,1933,0,0,2,1,4,1,9,1,3,668,100,18,0,0,0,0,0,1,1,12.273731294004
1228,72,8872,300,595,0,317,912,912,0,0,912,1,0,1,0,2,1,5,0,2,576,0,240,0,0,0,0,0,43,0,11.8981878657609
1229,65,8769,766,1540,0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,3,1052,0,72,0,0,224,0,0,0,0,12.8139178962537
1230,70,7910,0,666,0,409,1075,1507,0,0,1507,0,0,2,0,4,1,7,0,1,404,0,0,0,0,0,0,0,48,48,11.7519423654407
1232,70,7728,120,803,0,303,1106,1190,0,0,1190,1,0,1,0,3,1,6,0,2,540,0,18,0,0,0,0,0,44,44,11.7943379244084
1233,70,9842,0,0,0,0,0,1224,0,0,1224,0,0,2,0,2,2,6,0,2,462,0,0,0,0,0,0,0,45,45,11.5307653830986
1235,55,8525,0,0,0,940,940,1024,940,0,1964,0,0,1,1,4,1,7,0,0,0,0,192,0,0,0,0,0,97,58,11.7752897294377
1236,96,13132,0,0,0,747,747,892,892,0,1784,0,0,1,1,4,1,9,0,1,180,203,40,0,0,0,0,0,92,56,11.8414159318498
1237,36,2628,106,0,0,764,764,764,862,0,1626,0,0,2,1,2,1,6,0,2,474,0,27,0,0,0,0,0,7,7,12.0753943218881
1238,41,12393,0,0,0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,2,1,12.1807548375459
1239,63,13072,0,0,0,1141,1141,1141,0,0,1141,0,0,1,1,3,1,6,0,2,484,0,0,0,0,0,0,0,1,1,11.8670972786908
1240,64,9037,32,428,0,1048,1476,1484,0,0,1484,0,0,2,0,2,1,6,1,2,472,120,33,0,0,0,0,0,1,1,12.4908755772311
1241,65,8158,252,550,0,334,884,884,884,0,1768,1,0,2,1,3,1,8,0,2,543,0,63,0,0,0,0,0,5,5,12.3234111379474
1242,83,9849,0,0,0,1689,1689,1689,0,0,1689,0,0,2,0,3,1,7,0,3,954,0,56,0,0,0,0,0,0,0,12.4225057319529
1243,85,10625,81,885,168,0,1053,1173,0,0,1173,1,0,2,0,3,1,6,2,2,528,0,120,0,0,0,0,0,36,36,12.0435537160324
1246,78,12090,74,0,0,585,585,1140,728,0,1868,0,0,3,1,3,1,7,1,2,477,268,112,0,0,147,0,0,23,4,12.0895388292742
1247,65,8125,0,0,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,2,615,0,45,0,0,0,0,0,1,0,12.136186518066
1249,60,9600,0,319,0,416,735,1134,924,0,2058,0,0,1,1,3,1,8,1,2,396,0,0,259,0,0,0,0,91,58,11.7714361601217
1250,60,7200,0,534,96,246,876,988,0,0,988,0,0,1,0,3,1,6,0,1,276,0,80,0,0,0,0,0,57,57,11.6868787720937
1251,93,11160,0,1065,0,1045,2110,2110,0,0,2110,1,0,2,1,3,1,8,2,2,522,0,0,0,0,0,0,0,42,42,12.4049235042753
1253,62,9858,0,510,0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,1,288,33,0,0,0,0,0,600,41,41,11.7752897294377
1255,60,6931,92,0,0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,2,397,178,128,0,0,0,0,0,5,4,12.0161220615717
1256,52,6240,0,425,0,459,884,959,408,0,1367,0,0,1,0,3,1,6,1,1,560,0,0,0,0,120,0,0,76,57,11.7558716435806
1257,91,14303,554,1314,0,672,1986,1987,0,0,1987,1,0,2,0,2,1,7,1,2,691,262,36,0,0,0,0,0,14,14,12.6165252951494
1258,56,4060,0,0,0,864,864,864,0,0,864,0,0,1,0,2,1,4,0,0,0,0,96,0,0,0,0,0,87,59,11.5119249646366
1259,59,9587,182,655,0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,2,400,212,0,0,0,0,0,0,3,3,12.1547793511426
1260,65,9750,0,602,438,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,2,460,180,0,0,0,80,0,0,39,39,11.9250351157971
1262,80,9600,0,504,0,546,1050,1050,0,0,1050,0,0,1,0,2,1,5,0,1,338,0,0,0,0,0,0,0,53,53,11.7667921889273
1264,60,13515,0,0,0,764,764,1060,764,0,1824,0,0,1,0,3,1,8,1,2,520,0,0,126,0,0,0,0,88,57,12.1034860567551
1265,34,4060,0,266,0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,2,511,144,68,0,0,0,0,0,10,9,12.106252310248
1266,35,3735,218,450,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,2,506,0,34,0,0,0,0,0,7,7,12.1221474105924
1267,60,10120,0,0,0,925,925,964,925,0,1889,0,0,1,1,4,2,9,1,1,308,0,0,264,0,0,0,0,97,57,11.7117763237154
1268,89,13214,0,0,0,2002,2002,2018,0,0,2018,0,0,2,0,3,1,10,1,3,746,144,76,0,0,0,0,0,2,1,12.8439713518596
1270,78,11344,180,460,0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,1,315,0,0,0,0,0,0,0,49,49,11.8775685785581
1274,124,11512,84,719,0,300,1019,1357,0,0,1357,1,0,1,0,2,1,5,1,1,312,0,0,0,0,163,0,0,49,2,12.083905011556
1275,53,5362,0,0,0,661,661,661,589,0,1250,0,0,2,0,3,1,8,1,2,552,242,0,81,0,0,0,0,97,4,11.8422292121128
1276,95,11345,567,220,0,708,928,928,992,0,1920,0,0,2,0,4,2,10,0,2,400,0,0,0,0,0,0,0,59,57,11.8277362048103
1280,60,7500,0,0,0,698,698,698,430,0,1128,0,0,1,0,2,1,6,0,2,528,30,0,164,0,0,0,0,90,60,11.1331281036106
1281,67,9808,110,788,0,785,1573,1573,0,0,1573,1,0,2,0,3,1,6,0,2,544,0,72,0,0,0,0,0,7,7,12.3327052964635
1282,50,8049,54,1053,0,256,1309,1339,0,0,1339,1,0,2,0,2,1,6,1,2,484,0,58,0,0,90,0,0,16,16,12.1007121298723
1283,61,8800,0,532,144,364,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,2,484,0,0,0,0,288,0,0,32,1,11.9217183631711
1284,94,9400,0,0,0,912,912,912,912,0,1824,0,0,2,2,4,2,8,0,0,0,128,0,0,0,0,0,0,39,39,11.8422292121128
1285,50,9638,0,0,0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,1,336,272,0,42,0,116,0,0,91,20,12.0376539939052
1286,50,6000,0,0,0,780,780,825,587,0,1412,0,0,1,0,4,1,6,1,1,280,45,0,0,0,0,0,0,70,59,11.7943379244084
1289,40,5664,0,1158,0,343,1501,1659,0,0,1659,1,0,2,0,2,1,5,1,2,499,212,59,0,0,0,0,0,9,9,12.5353763926728
1290,86,11065,788,0,0,1085,1085,1120,850,0,1970,0,0,2,1,3,1,8,1,3,753,177,74,0,0,0,0,0,0,0,12.5461099483159
1292,21,1680,268,231,0,399,630,630,672,0,1302,0,0,2,1,3,1,6,0,1,264,185,0,0,0,0,0,0,37,37,11.6910716503537
1293,60,6600,0,0,0,994,994,1378,994,0,2372,0,0,2,0,4,2,11,0,1,432,0,287,0,0,0,0,0,117,44,11.5852461265499
1294,78,10140,0,194,0,638,832,832,832,0,1664,0,0,2,1,4,1,8,1,2,528,0,28,0,0,259,0,0,30,30,12.0008917945901
1295,60,8172,0,167,0,697,864,864,0,0,864,1,0,1,0,2,1,5,0,2,572,0,0,0,0,0,0,0,51,16,11.6526874073454
1296,70,8400,168,1016,0,36,1052,1052,0,0,1052,1,0,1,1,3,1,5,0,1,288,356,0,0,0,0,0,0,38,38,11.8386256046095
1297,80,8700,148,776,0,344,1120,1128,0,0,1128,1,0,2,0,3,1,6,0,2,525,192,20,123,0,0,0,0,45,45,11.9511803959014
1298,35,3675,82,547,0,0,547,1072,0,0,1072,1,0,2,0,2,1,5,0,2,525,0,44,0,0,0,0,0,1,0,11.8493977015914
1299,313,63887,796,5644,0,466,6110,4692,950,0,5642,2,0,2,1,3,1,12,3,2,1418,214,292,0,0,0,480,0,0,0,11.982929094216
1300,75,7500,0,340,906,0,1246,1246,0,0,1246,1,0,1,1,3,1,6,0,1,305,218,0,0,0,0,0,0,51,16,11.9447078813958
1303,92,10120,391,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,3,844,309,78,0,0,0,0,0,12,12,12.5776362019627
1304,73,8688,228,0,0,1616,1616,1616,0,0,1616,0,0,2,0,3,1,7,0,3,834,208,59,0,0,0,0,0,1,1,12.3544926506484
1305,32,3363,117,0,0,976,976,976,732,0,1708,0,0,2,0,3,1,7,0,2,380,0,40,0,0,0,0,0,2,2,11.7752897294377
1306,108,13173,300,1572,0,80,1652,1652,0,0,1652,1,0,2,0,2,1,6,2,2,840,404,102,0,0,0,0,0,3,2,12.6915804613119
1307,48,6955,94,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2,474,132,35,0,0,0,0,0,1,0,12.2184951655287
1308,60,8072,0,746,0,244,990,990,0,0,990,1,0,1,0,3,1,5,0,2,480,0,64,0,0,0,0,0,15,14,11.8350089641393
1309,100,12000,0,144,608,172,924,1122,0,0,1122,1,0,1,0,2,1,6,0,2,528,0,36,0,0,0,0,0,60,3,11.8981878657609
1311,100,17500,0,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,2,567,0,207,162,0,0,0,0,51,8,12.7218858108072
1312,68,8814,80,925,0,349,1274,1274,0,0,1274,1,0,2,0,3,1,6,0,2,508,264,98,0,0,0,0,0,2,0,12.2209612580239
1314,108,14774,165,0,0,1393,1393,1422,1177,0,2599,0,0,2,1,4,1,10,1,3,779,668,30,0,0,0,0,0,11,11,12.7164021462475
1315,60,8190,0,732,0,216,948,948,0,0,948,1,0,1,0,3,1,5,1,1,280,0,36,0,0,0,0,0,53,53,11.6868787720937
1316,85,11075,0,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,2,576,280,0,0,0,0,0,0,39,39,12.2399908637336
1317,61,10226,270,0,0,1622,1622,1630,0,0,1630,1,0,2,0,3,1,8,1,3,860,172,42,0,0,0,0,0,1,1,12.5964004268844
1318,47,4230,0,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,2,466,0,241,0,0,0,0,0,1,0,12.2496109475447
1320,75,10215,132,492,0,372,864,948,0,0,948,0,0,1,0,3,1,5,0,1,248,0,0,0,0,0,0,0,53,53,11.6172854802945
1321,70,8400,0,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,1,6,2,2,442,114,0,0,0,216,0,0,52,52,11.9608112889623
1323,107,10186,0,674,0,76,750,1061,862,0,1923,1,0,2,1,3,1,8,1,2,564,240,39,0,0,0,0,0,18,18,12.1547793511426
1324,50,5330,0,280,0,140,420,708,0,0,708,0,0,1,0,2,1,5,0,0,0,164,0,0,0,0,0,0,69,59,11.3205535723228
1325,75,9986,428,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,3,895,0,49,0,0,0,0,0,1,0,11.8981878657609
1326,40,3636,0,0,0,796,796,796,0,0,796,0,0,1,0,2,1,5,0,0,0,0,0,100,0,0,0,0,86,58,10.9150884642146
1327,70,4270,0,544,0,0,544,774,0,0,774,0,0,1,0,3,1,6,0,0,0,0,0,286,0,0,0,0,76,1,11.2772031314492
1328,60,6600,0,641,0,175,816,816,0,0,816,0,1,1,0,3,1,5,1,1,264,0,0,0,0,0,0,0,26,0,11.7791285057449
1329,60,10440,0,493,0,1017,1510,1584,1208,0,2792,0,0,2,0,5,1,8,2,2,520,0,547,0,0,480,0,1150,88,58,12.4529327234617
1330,63,9084,0,0,0,935,935,955,677,0,1632,0,0,2,1,3,1,8,1,2,462,0,28,0,0,0,0,0,8,8,12.0810761553555
1331,85,10000,410,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,1,7,1,3,825,144,45,0,0,0,0,0,1,1,12.3327052964635
1332,55,10780,0,483,0,428,911,954,0,0,954,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,30,30,11.7943379244084
1333,67,8877,0,690,0,126,816,816,0,0,816,1,0,1,0,2,1,3,1,1,288,0,0,0,0,0,0,0,71,51,11.5129254649702
1334,60,7200,0,0,0,803,803,803,557,0,1360,0,0,1,1,2,1,6,0,1,297,0,65,190,0,0,0,0,68,11,11.740061037554
1335,24,2368,312,765,0,0,765,765,600,0,1365,0,0,1,1,3,1,7,0,2,440,0,36,0,0,0,0,0,39,39,11.7360690162844
1336,80,9650,360,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,1,6,1,2,630,0,16,0,0,0,0,0,32,32,12.0311238430656
1337,87,9246,564,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,2,8,0,2,506,0,211,0,0,0,0,0,35,35,11.8130300574206
1338,153,4118,0,0,0,693,693,693,0,0,693,0,0,1,0,2,1,4,0,0,0,0,20,0,0,0,0,0,65,56,10.8685684485797
1339,95,13450,0,700,0,216,916,920,941,0,1861,1,0,2,1,3,1,8,0,2,492,146,91,0,0,0,0,0,4,4,12.2060726455302
1340,120,9560,0,360,0,504,864,864,0,0,864,0,0,1,0,3,1,5,0,1,288,0,0,0,0,0,0,0,34,34,11.7636841833174
1341,70,8294,0,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,4,480,0,0,0,0,0,0,0,36,36,11.7199396343546
1342,66,13695,0,814,0,300,1114,1114,0,0,1114,1,0,1,0,3,1,6,0,2,576,0,78,0,0,0,0,0,5,4,11.9511803959014
1344,57,7558,0,0,0,896,896,1172,741,0,1913,0,0,1,1,3,1,9,1,2,342,0,0,0,0,0,0,0,81,59,12.083905011556
1345,85,11103,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2,440,0,0,0,0,0,0,0,1,1,11.9565530341727
1346,50,6000,0,250,0,710,960,960,0,0,960,0,0,1,0,2,1,5,0,1,308,0,0,168,0,0,0,0,87,57,11.5945054519627
1348,93,15306,100,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,1,7,1,3,712,0,0,0,0,0,0,0,1,0,12.5548368821687
1350,50,5250,0,259,0,425,684,938,1215,205,2358,0,0,2,0,4,1,8,0,0,0,0,54,20,0,0,0,0,136,21,11.7117763237154
1351,91,11643,368,500,0,748,1248,1338,1296,0,2634,1,1,2,2,6,2,12,0,4,968,0,0,0,0,0,0,0,40,40,12.2060726455302
1352,70,9247,318,319,0,539,858,858,858,0,1716,0,0,1,1,4,1,8,1,2,490,0,84,0,0,120,0,0,46,46,12.0494188354848
1353,50,6000,0,0,0,698,698,786,390,0,1176,0,0,1,0,2,1,4,0,2,624,210,0,0,0,0,0,0,72,9,11.8122890421958
1354,56,14720,579,816,0,1217,2033,2053,1185,0,3238,1,0,2,1,4,1,9,1,3,666,283,86,0,0,0,0,0,15,14,12.9239124386805
1356,102,10192,143,0,0,570,570,1222,698,0,1920,0,0,3,0,4,1,8,1,2,487,0,98,0,0,0,0,0,38,14,12.0435537160324
1360,129,16737,66,1447,0,533,1980,1980,0,0,1980,1,0,2,0,3,1,8,1,3,770,194,45,0,0,0,0,0,2,1,12.6603279178078
1361,51,9842,0,0,0,612,612,990,1611,0,2601,0,0,3,1,4,1,8,0,2,621,183,0,301,0,0,0,0,87,10,12.1495022940418
1362,124,16158,16,1274,0,256,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2,430,168,36,0,0,0,0,0,4,4,12.4684369099977
1364,73,8499,0,0,0,616,616,616,796,0,1412,0,0,2,1,3,1,6,1,2,432,0,36,0,0,0,0,0,1,0,11.9635678694873
